cue_row_id,type,value,appear_time_ms,time_to_targ_ms,category
0,speed,0,0,0,0
1,dialog,dialog0,0,0,0
1,dialog,dialog1,0,0,0
2,scenario,off,0,0,sound-mode
3,cue,0,700,1500,practice
4,cue,2,700,1500,practice
5,cue,1,700,1500,practice
6,cue,3,700,1500,practice
7,cue,1,700,1500,practice
8,cue,2,700,1500,practice
9,cue,0,700,1500,practice
10,cue,3,700,1500,practice
11,cue,2,700,1500,practice
12,cue,1,700,1500,practice
13,cue,0,700,1500,practice
14,cue,3,700,1500,practice
15,cue,2,700,1500,practice
16,cue,3,700,1500,practice
17,cue,0,700,1500,practice
18,cue,1,700,1500,practice
19,cue,0,700,1500,practice
20,cue,2,700,1500,practice
21,cue,3,700,1500,practice
22,cue,1,700,1500,practice
23,cue,0,700,1500,practice
24,cue,2,700,1500,practice
25,cue,1,700,1500,practice
26,cue,3,700,1500,practice
27,dialog,dialog2,2500,0,0
28,speed,-1,0,0,0
29,score,-1,0,0,0
30,speed,1,0,0,0
31,scenario,off,0,0,sound-mode
32,cue,1,350,1500,noise
33,cue,0,700,1500,noise
34,cue,3,350,1500,noise
35,cue,2,700,1500,noise
36,cue,3,350,1500,noise
37,cue,0,350,1500,noise
38,cue,1,700,1500,noise
39,cue,3,700,1500,noise
40,cue,1,350,1500,noise
41,cue,2,700,1500,noise
42,cue,0,700,1500,noise
43,cue,2,350,1500,noise
44,cue,0,350,1500,sequence
45,cue,2,700,1500,sequence
46,cue,1,350,1500,sequence
47,cue,0,700,1500,sequence
48,cue,3,350,1500,sequence
49,cue,0,350,1500,sequence
50,cue,1,700,1500,sequence
51,cue,3,700,1500,sequence
52,cue,1,350,1500,sequence
53,cue,2,700,1500,sequence
54,cue,3,700,1500,sequence
55,cue,2,350,1500,sequence
56,cue,0,350,1500,sequence
57,cue,2,700,1500,sequence
58,cue,1,350,1500,sequence
59,cue,0,700,1500,sequence
60,cue,3,350,1500,sequence
61,cue,0,350,1500,sequence
62,cue,1,700,1500,sequence
63,cue,3,700,1500,sequence
64,cue,1,350,1500,sequence
65,cue,2,700,1500,sequence
66,cue,3,700,1500,sequence
67,cue,2,350,1500,sequence
68,cue,0,350,1500,sequence
69,cue,2,700,1500,sequence
70,cue,1,350,1500,sequence
71,cue,0,700,1500,sequence
72,cue,3,350,1500,sequence
73,cue,0,350,1500,sequence
74,cue,1,700,1500,sequence
75,cue,3,700,1500,sequence
76,cue,1,350,1500,sequence
77,cue,2,700,1500,sequence
78,cue,3,700,1500,sequence
79,cue,2,350,1500,sequence
80,cue,0,350,1500,sequence
81,cue,2,700,1500,sequence
82,cue,1,350,1500,sequence
83,cue,0,700,1500,sequence
84,cue,3,350,1500,sequence
85,cue,0,350,1500,sequence
86,cue,1,700,1500,sequence
87,cue,3,700,1500,sequence
88,cue,1,350,1500,sequence
89,cue,2,700,1500,sequence
90,cue,3,700,1500,sequence
91,cue,2,350,1500,sequence
92,cue,0,350,1500,sequence
93,cue,2,700,1500,sequence
94,cue,1,350,1500,sequence
95,cue,0,700,1500,sequence
96,cue,3,350,1500,sequence
97,cue,0,350,1500,sequence
98,cue,1,700,1500,sequence
99,cue,3,700,1500,sequence
100,cue,1,350,1500,sequence
101,cue,2,700,1500,sequence
102,cue,3,700,1500,sequence
103,cue,2,350,1500,sequence
104,cue,0,350,1500,sequence
105,cue,2,700,1500,sequence
106,cue,1,350,1500,sequence
107,cue,0,700,1500,sequence
108,cue,3,350,1500,sequence
109,cue,0,350,1500,sequence
110,cue,1,700,1500,sequence
111,cue,3,700,1500,sequence
112,cue,1,350,1500,sequence
113,cue,2,700,1500,sequence
114,cue,3,700,1500,sequence
115,cue,2,350,1500,sequence
116,cue,0,350,1500,sequence
117,cue,2,700,1500,sequence
118,cue,1,350,1500,sequence
119,cue,0,700,1500,sequence
120,cue,3,350,1500,sequence
121,cue,0,350,1500,sequence
122,cue,1,700,1500,sequence
123,cue,3,700,1500,sequence
124,cue,1,350,1500,sequence
125,cue,2,700,1500,sequence
126,cue,3,700,1500,sequence
127,cue,2,350,1500,sequence
128,cue,0,350,1500,noise
129,cue,2,700,1500,noise
130,cue,1,350,1500,noise
131,cue,2,700,1500,noise
132,cue,3,350,1500,noise
133,cue,1,350,1500,noise
134,cue,0,700,1500,noise
135,cue,3,700,1500,noise
136,cue,2,350,1500,noise
137,cue,0,700,1500,noise
138,cue,1,700,1500,noise
139,cue,3,350,1500,noise
140,cue,0,350,1500,sequence
141,cue,2,700,1500,sequence
142,cue,1,350,1500,sequence
143,cue,0,700,1500,sequence
144,cue,3,350,1500,sequence
145,cue,0,350,1500,sequence
146,cue,1,700,1500,sequence
147,cue,3,700,1500,sequence
148,cue,1,350,1500,sequence
149,cue,2,700,1500,sequence
150,cue,3,700,1500,sequence
151,cue,2,350,1500,sequence
152,cue,0,350,1500,sequence
153,cue,2,700,1500,sequence
154,cue,1,350,1500,sequence
155,cue,0,700,1500,sequence
156,cue,3,350,1500,sequence
157,cue,0,350,1500,sequence
158,cue,1,700,1500,sequence
159,cue,3,700,1500,sequence
160,cue,1,350,1500,sequence
161,cue,2,700,1500,sequence
162,cue,3,700,1500,sequence
163,cue,2,350,1500,sequence
164,cue,0,350,1500,sequence
165,cue,2,700,1500,sequence
166,cue,1,350,1500,sequence
167,cue,0,700,1500,sequence
168,cue,3,350,1500,sequence
169,cue,0,350,1500,sequence
170,cue,1,700,1500,sequence
171,cue,3,700,1500,sequence
172,cue,1,350,1500,sequence
173,cue,2,700,1500,sequence
174,cue,3,700,1500,sequence
175,cue,2,350,1500,sequence
176,cue,0,350,1500,noise
177,cue,2,700,1500,noise
178,cue,3,350,1500,noise
179,cue,1,700,1500,noise
180,cue,2,350,1500,noise
181,cue,1,350,1500,noise
182,cue,3,700,1500,noise
183,cue,0,700,1500,noise
184,cue,3,350,1500,noise
185,cue,2,700,1500,noise
186,cue,0,700,1500,noise
187,cue,1,350,1500,noise
188,cue,0,350,1500,sequence
189,cue,2,700,1500,sequence
190,cue,1,350,1500,sequence
191,cue,0,700,1500,sequence
192,cue,3,350,1500,sequence
193,cue,0,350,1500,sequence
194,cue,1,700,1500,sequence
195,cue,3,700,1500,sequence
196,cue,1,350,1500,sequence
197,cue,2,700,1500,sequence
198,cue,3,700,1500,sequence
199,cue,2,350,1500,sequence
200,cue,0,350,1500,sequence
201,cue,2,700,1500,sequence
202,cue,1,350,1500,sequence
203,cue,0,700,1500,sequence
204,cue,3,350,1500,sequence
205,cue,0,350,1500,sequence
206,cue,1,700,1500,sequence
207,cue,3,700,1500,sequence
208,cue,1,350,1500,sequence
209,cue,2,700,1500,sequence
210,cue,3,700,1500,sequence
211,cue,2,350,1500,sequence
212,cue,0,350,1500,sequence
213,cue,2,700,1500,sequence
214,cue,1,350,1500,sequence
215,cue,0,700,1500,sequence
216,cue,3,350,1500,sequence
217,cue,0,350,1500,sequence
218,cue,1,700,1500,sequence
219,cue,3,700,1500,sequence
220,cue,1,350,1500,sequence
221,cue,2,700,1500,sequence
222,cue,3,700,1500,sequence
223,cue,2,350,1500,sequence
224,cue,0,350,1500,sequence
225,cue,2,700,1500,sequence
226,cue,1,350,1500,sequence
227,cue,0,700,1500,sequence
228,cue,3,350,1500,sequence
229,cue,0,350,1500,sequence
230,cue,1,700,1500,sequence
231,cue,3,700,1500,sequence
232,cue,1,350,1500,sequence
233,cue,2,700,1500,sequence
234,cue,3,700,1500,sequence
235,cue,2,350,1500,sequence
236,cue,0,350,1500,sequence
237,cue,2,700,1500,sequence
238,cue,1,350,1500,sequence
239,cue,0,700,1500,sequence
240,cue,3,350,1500,sequence
241,cue,0,350,1500,sequence
242,cue,1,700,1500,sequence
243,cue,3,700,1500,sequence
244,cue,1,350,1500,sequence
245,cue,2,700,1500,sequence
246,cue,3,700,1500,sequence
247,cue,2,350,1500,sequence
248,cue,0,350,1500,sequence
249,cue,2,700,1500,sequence
250,cue,1,350,1500,sequence
251,cue,0,700,1500,sequence
252,cue,3,350,1500,sequence
253,cue,0,350,1500,sequence
254,cue,1,700,1500,sequence
255,cue,3,700,1500,sequence
256,cue,1,350,1500,sequence
257,cue,2,700,1500,sequence
258,cue,3,700,1500,sequence
259,cue,2,350,1500,sequence
260,cue,0,350,1500,noise
261,cue,3,700,1500,noise
262,cue,2,350,1500,noise
263,cue,1,700,1500,noise
264,cue,3,350,1500,noise
265,cue,1,350,1500,noise
266,cue,2,700,1500,noise
267,cue,3,700,1500,noise
268,cue,0,350,1500,noise
269,cue,1,700,1500,noise
270,cue,0,700,1500,noise
271,cue,2,350,1500,noise
272,cue,0,350,1500,noise
273,cue,2,700,1500,noise
274,cue,3,350,1500,noise
275,cue,1,700,1500,noise
276,cue,2,350,1500,noise
277,cue,1,350,1500,noise
278,cue,0,700,1500,noise
279,cue,3,700,1500,noise
280,cue,0,350,1500,noise
281,cue,1,700,1500,noise
282,cue,3,700,1500,noise
283,cue,2,350,1500,noise
284,cue,0,350,1500,sequence
285,cue,2,700,1500,sequence
286,cue,1,350,1500,sequence
287,cue,0,700,1500,sequence
288,cue,3,350,1500,sequence
289,cue,0,350,1500,sequence
290,cue,1,700,1500,sequence
291,cue,3,700,1500,sequence
292,cue,1,350,1500,sequence
293,cue,2,700,1500,sequence
294,cue,3,700,1500,sequence
295,cue,2,350,1500,sequence
296,cue,0,350,1500,sequence
297,cue,2,700,1500,sequence
298,cue,1,350,1500,sequence
299,cue,0,700,1500,sequence
300,cue,3,350,1500,sequence
301,cue,0,350,1500,sequence
302,cue,1,700,1500,sequence
303,cue,3,700,1500,sequence
304,cue,1,350,1500,sequence
305,cue,2,700,1500,sequence
306,cue,3,700,1500,sequence
307,cue,2,350,1500,sequence
308,cue,0,350,1500,sequence
309,cue,2,700,1500,sequence
310,cue,1,350,1500,sequence
311,cue,0,700,1500,sequence
312,cue,3,350,1500,sequence
313,cue,0,350,1500,sequence
314,cue,1,700,1500,sequence
315,cue,3,700,1500,sequence
316,cue,1,350,1500,sequence
317,cue,2,700,1500,sequence
318,cue,3,700,1500,sequence
319,cue,2,350,1500,sequence
320,cue,0,350,1500,sequence
321,cue,2,700,1500,sequence
322,cue,1,350,1500,sequence
323,cue,0,700,1500,sequence
324,cue,3,350,1500,sequence
325,cue,0,350,1500,sequence
326,cue,1,700,1500,sequence
327,cue,3,700,1500,sequence
328,cue,1,350,1500,sequence
329,cue,2,700,1500,sequence
330,cue,3,700,1500,sequence
331,cue,2,350,1500,sequence
332,cue,0,350,1500,sequence
333,cue,2,700,1500,sequence
334,cue,1,350,1500,sequence
335,cue,0,700,1500,sequence
336,cue,3,350,1500,sequence
337,cue,0,350,1500,sequence
338,cue,1,700,1500,sequence
339,cue,3,700,1500,sequence
340,cue,1,350,1500,sequence
341,cue,2,700,1500,sequence
342,cue,3,700,1500,sequence
343,cue,2,350,1500,sequence
344,cue,0,350,1500,sequence
345,cue,2,700,1500,sequence
346,cue,1,350,1500,sequence
347,cue,0,700,1500,sequence
348,cue,3,350,1500,sequence
349,cue,0,350,1500,sequence
350,cue,1,700,1500,sequence
351,cue,3,700,1500,sequence
352,cue,1,350,1500,sequence
353,cue,2,700,1500,sequence
354,cue,3,700,1500,sequence
355,cue,2,350,1500,sequence
356,cue,0,350,1500,sequence
357,cue,2,700,1500,sequence
358,cue,1,350,1500,sequence
359,cue,0,700,1500,sequence
360,cue,3,350,1500,sequence
361,cue,0,350,1500,sequence
362,cue,1,700,1500,sequence
