cue_row_id,type,value,appear_time_ms,time_to_targ_ms,category
0,speed,0,0,0,0
1,dialog,dialog0,0,0,0
1,dialog,dialog1,0,0,0
2,scenario,off,0,0,sound-mode
3,cue,0,700,1500,practice
4,cue,2,700,1500,practice
5,cue,1,700,1500,practice
6,cue,3,700,1500,practice
7,cue,1,700,1500,practice
8,cue,2,700,1500,practice
9,cue,0,700,1500,practice
10,cue,3,700,1500,practice
11,cue,2,700,1500,practice
12,cue,1,700,1500,practice
13,cue,0,700,1500,practice
14,cue,3,700,1500,practice
15,cue,2,700,1500,practice
16,cue,3,700,1500,practice
17,cue,0,700,1500,practice
18,cue,1,700,1500,practice
19,cue,0,700,1500,practice
20,cue,2,700,1500,practice
21,cue,3,700,1500,practice
22,cue,1,700,1500,practice
23,cue,0,700,1500,practice
24,cue,2,700,1500,practice
25,cue,1,700,1500,practice
26,cue,3,700,1500,practice
27,dialog,dialog2,2500,0,0
28,speed,-1,0,0,0
29,score,-1,0,0,0
30,speed,1,0,0,0
31,scenario,off,0,0,sound-mode
32,cue,1,700,1500,noise
33,cue,2,700,1500,noise
34,cue,3,350,1500,noise
35,cue,1,350,1500,noise
36,cue,0,700,1500,noise
37,cue,2,350,1500,noise
38,cue,0,700,1500,noise
39,cue,3,350,1500,noise
40,cue,2,700,1500,noise
41,cue,1,700,1500,noise
42,cue,3,350,1500,noise
43,cue,0,350,1500,noise
44,cue,2,700,1500,sequence
45,cue,3,700,1500,sequence
46,cue,0,350,1500,sequence
47,cue,1,350,1500,sequence
48,cue,3,700,1500,sequence
49,cue,1,350,1500,sequence
50,cue,2,700,1500,sequence
51,cue,1,350,1500,sequence
52,cue,0,700,1500,sequence
53,cue,2,700,1500,sequence
54,cue,0,350,1500,sequence
55,cue,3,350,1500,sequence
56,cue,2,700,1500,sequence
57,cue,3,700,1500,sequence
58,cue,0,350,1500,sequence
59,cue,1,350,1500,sequence
60,cue,3,700,1500,sequence
61,cue,1,350,1500,sequence
62,cue,2,700,1500,sequence
63,cue,1,350,1500,sequence
64,cue,0,700,1500,sequence
65,cue,2,700,1500,sequence
66,cue,0,350,1500,sequence
67,cue,3,350,1500,sequence
68,cue,2,700,1500,sequence
69,cue,3,700,1500,sequence
70,cue,0,350,1500,sequence
71,cue,1,350,1500,sequence
72,cue,3,700,1500,sequence
73,cue,1,350,1500,sequence
74,cue,2,700,1500,sequence
75,cue,1,350,1500,sequence
76,cue,0,700,1500,sequence
77,cue,2,700,1500,sequence
78,cue,0,350,1500,sequence
79,cue,3,350,1500,sequence
80,cue,2,700,1500,sequence
81,cue,3,700,1500,sequence
82,cue,0,350,1500,sequence
83,cue,1,350,1500,sequence
84,cue,3,700,1500,sequence
85,cue,1,350,1500,sequence
86,cue,2,700,1500,sequence
87,cue,1,350,1500,sequence
88,cue,0,700,1500,sequence
89,cue,2,700,1500,sequence
90,cue,0,350,1500,sequence
91,cue,3,350,1500,sequence
92,cue,0,700,1500,noise
93,cue,3,700,1500,noise
94,cue,0,350,1500,noise
95,cue,2,350,1500,noise
96,cue,0,700,1500,noise
97,cue,1,350,1500,noise
98,cue,2,700,1500,noise
99,cue,3,350,1500,noise
100,cue,2,700,1500,noise
101,cue,1,700,1500,noise
102,cue,3,350,1500,noise
103,cue,1,350,1500,noise
104,cue,2,700,1500,sequence
105,cue,3,700,1500,sequence
106,cue,0,350,1500,sequence
107,cue,1,350,1500,sequence
108,cue,3,700,1500,sequence
109,cue,1,350,1500,sequence
110,cue,2,700,1500,sequence
111,cue,1,350,1500,sequence
112,cue,0,700,1500,sequence
113,cue,2,700,1500,sequence
114,cue,0,350,1500,sequence
115,cue,3,350,1500,sequence
116,cue,2,700,1500,sequence
117,cue,3,700,1500,sequence
118,cue,0,350,1500,sequence
119,cue,1,350,1500,sequence
120,cue,3,700,1500,sequence
121,cue,1,350,1500,sequence
122,cue,2,700,1500,sequence
123,cue,1,350,1500,sequence
124,cue,0,700,1500,sequence
125,cue,2,700,1500,sequence
126,cue,0,350,1500,sequence
127,cue,3,350,1500,sequence
128,cue,2,700,1500,sequence
129,cue,3,700,1500,sequence
130,cue,0,350,1500,sequence
131,cue,1,350,1500,sequence
132,cue,3,700,1500,sequence
133,cue,1,350,1500,sequence
134,cue,2,700,1500,sequence
135,cue,1,350,1500,sequence
136,cue,0,700,1500,sequence
137,cue,2,700,1500,sequence
138,cue,0,350,1500,sequence
139,cue,3,350,1500,sequence
140,cue,2,700,1500,sequence
141,cue,3,700,1500,sequence
142,cue,0,350,1500,sequence
143,cue,1,350,1500,sequence
144,cue,3,700,1500,sequence
145,cue,1,350,1500,sequence
146,cue,2,700,1500,sequence
147,cue,1,350,1500,sequence
148,cue,0,700,1500,sequence
149,cue,2,700,1500,sequence
150,cue,0,350,1500,sequence
151,cue,3,350,1500,sequence
152,cue,2,700,1500,sequence
153,cue,3,700,1500,sequence
154,cue,0,350,1500,sequence
155,cue,1,350,1500,sequence
156,cue,3,700,1500,sequence
157,cue,1,350,1500,sequence
158,cue,2,700,1500,sequence
159,cue,1,350,1500,sequence
160,cue,0,700,1500,sequence
161,cue,2,700,1500,sequence
162,cue,0,350,1500,sequence
163,cue,3,350,1500,sequence
164,cue,2,700,1500,sequence
165,cue,3,700,1500,sequence
166,cue,0,350,1500,sequence
167,cue,1,350,1500,sequence
168,cue,3,700,1500,sequence
169,cue,1,350,1500,sequence
170,cue,2,700,1500,sequence
171,cue,1,350,1500,sequence
172,cue,0,700,1500,sequence
173,cue,2,700,1500,sequence
174,cue,0,350,1500,sequence
175,cue,3,350,1500,sequence
176,cue,2,700,1500,noise
177,cue,3,700,1500,noise
178,cue,0,350,1500,noise
179,cue,2,350,1500,noise
180,cue,1,700,1500,noise
181,cue,0,350,1500,noise
182,cue,3,700,1500,noise
183,cue,1,350,1500,noise
184,cue,2,700,1500,noise
185,cue,0,700,1500,noise
186,cue,1,350,1500,noise
187,cue,3,350,1500,noise
188,cue,2,700,1500,sequence
189,cue,3,700,1500,sequence
190,cue,0,350,1500,sequence
191,cue,1,350,1500,sequence
192,cue,3,700,1500,sequence
193,cue,1,350,1500,sequence
194,cue,2,700,1500,sequence
195,cue,1,350,1500,sequence
196,cue,0,700,1500,sequence
197,cue,2,700,1500,sequence
198,cue,0,350,1500,sequence
199,cue,3,350,1500,sequence
200,cue,2,700,1500,sequence
201,cue,3,700,1500,sequence
202,cue,0,350,1500,sequence
203,cue,1,350,1500,sequence
204,cue,3,700,1500,sequence
205,cue,1,350,1500,sequence
206,cue,2,700,1500,sequence
207,cue,1,350,1500,sequence
208,cue,0,700,1500,sequence
209,cue,2,700,1500,sequence
210,cue,0,350,1500,sequence
211,cue,3,350,1500,sequence
212,cue,2,700,1500,sequence
213,cue,3,700,1500,sequence
214,cue,0,350,1500,sequence
215,cue,1,350,1500,sequence
216,cue,3,700,1500,sequence
217,cue,1,350,1500,sequence
218,cue,2,700,1500,sequence
219,cue,1,350,1500,sequence
220,cue,0,700,1500,sequence
221,cue,2,700,1500,sequence
222,cue,0,350,1500,sequence
223,cue,3,350,1500,sequence
224,cue,2,700,1500,sequence
225,cue,3,700,1500,sequence
226,cue,0,350,1500,sequence
227,cue,1,350,1500,sequence
228,cue,3,700,1500,sequence
229,cue,1,350,1500,sequence
230,cue,2,700,1500,sequence
231,cue,1,350,1500,sequence
232,cue,0,700,1500,sequence
233,cue,2,700,1500,sequence
234,cue,0,350,1500,sequence
235,cue,3,350,1500,sequence
236,cue,2,700,1500,sequence
237,cue,3,700,1500,sequence
238,cue,0,350,1500,sequence
239,cue,1,350,1500,sequence
240,cue,3,700,1500,sequence
241,cue,1,350,1500,sequence
242,cue,2,700,1500,sequence
243,cue,1,350,1500,sequence
244,cue,0,700,1500,sequence
245,cue,2,700,1500,sequence
246,cue,0,350,1500,sequence
247,cue,3,350,1500,sequence
248,cue,2,700,1500,noise
249,cue,0,700,1500,noise
250,cue,2,350,1500,noise
251,cue,1,350,1500,noise
252,cue,3,700,1500,noise
253,cue,2,350,1500,noise
254,cue,3,700,1500,noise
255,cue,0,350,1500,noise
256,cue,1,700,1500,noise
257,cue,0,700,1500,noise
258,cue,3,350,1500,noise
259,cue,1,350,1500,noise
260,cue,2,700,1500,sequence
261,cue,3,700,1500,sequence
262,cue,0,350,1500,sequence
263,cue,1,350,1500,sequence
264,cue,3,700,1500,sequence
265,cue,1,350,1500,sequence
266,cue,2,700,1500,sequence
267,cue,1,350,1500,sequence
268,cue,0,700,1500,sequence
269,cue,2,700,1500,sequence
270,cue,0,350,1500,sequence
271,cue,3,350,1500,sequence
272,cue,0,700,1500,noise
273,cue,3,700,1500,noise
274,cue,1,350,1500,noise
275,cue,2,350,1500,noise
276,cue,3,700,1500,noise
277,cue,2,350,1500,noise
278,cue,1,700,1500,noise
279,cue,0,350,1500,noise
280,cue,2,700,1500,noise
281,cue,0,700,1500,noise
282,cue,1,350,1500,noise
283,cue,3,350,1500,noise
284,cue,2,700,1500,sequence
285,cue,3,700,1500,sequence
286,cue,0,350,1500,sequence
287,cue,1,350,1500,sequence
288,cue,3,700,1500,sequence
289,cue,1,350,1500,sequence
290,cue,2,700,1500,sequence
291,cue,1,350,1500,sequence
292,cue,0,700,1500,sequence
293,cue,2,700,1500,sequence
294,cue,0,350,1500,sequence
295,cue,3,350,1500,sequence
296,cue,2,700,1500,sequence
297,cue,3,700,1500,sequence
298,cue,0,350,1500,sequence
299,cue,1,350,1500,sequence
300,cue,3,700,1500,sequence
301,cue,1,350,1500,sequence
302,cue,2,700,1500,sequence
303,cue,1,350,1500,sequence
304,cue,0,700,1500,sequence
305,cue,2,700,1500,sequence
306,cue,0,350,1500,sequence
307,cue,3,350,1500,sequence
308,cue,2,700,1500,sequence
309,cue,3,700,1500,sequence
310,cue,0,350,1500,sequence
311,cue,1,350,1500,sequence
312,cue,3,700,1500,sequence
313,cue,1,350,1500,sequence
314,cue,2,700,1500,sequence
315,cue,1,350,1500,sequence
316,cue,0,700,1500,sequence
317,cue,2,700,1500,sequence
318,cue,0,350,1500,sequence
319,cue,3,350,1500,sequence
320,cue,2,700,1500,sequence
321,cue,3,700,1500,sequence
322,cue,0,350,1500,sequence
323,cue,1,350,1500,sequence
324,cue,3,700,1500,sequence
325,cue,1,350,1500,sequence
326,cue,2,700,1500,sequence
327,cue,1,350,1500,sequence
328,cue,0,700,1500,sequence
329,cue,2,700,1500,sequence
330,cue,0,350,1500,sequence
331,cue,3,350,1500,sequence
332,cue,2,700,1500,sequence
333,cue,3,700,1500,sequence
334,cue,0,350,1500,sequence
335,cue,1,350,1500,sequence
336,cue,3,700,1500,sequence
337,cue,1,350,1500,sequence
338,cue,2,700,1500,sequence
339,cue,1,350,1500,sequence
340,cue,0,700,1500,sequence
341,cue,2,700,1500,sequence
342,cue,0,350,1500,sequence
343,cue,3,350,1500,sequence
344,cue,1,700,1500,noise
345,cue,2,700,1500,noise
346,cue,0,350,1500,noise
347,cue,2,350,1500,noise
348,cue,3,700,1500,noise
349,cue,1,350,1500,noise
350,cue,0,700,1500,noise
351,cue,3,350,1500,noise
352,cue,2,700,1500,noise
353,cue,1,700,1500,noise
354,cue,3,350,1500,noise
355,cue,0,350,1500,noise
356,cue,2,700,1500,sequence
357,cue,3,700,1500,sequence
358,cue,0,350,1500,sequence
359,cue,1,350,1500,sequence
360,cue,3,700,1500,sequence
361,cue,1,350,1500,sequence
362,cue,2,700,1500,sequence
363,cue,1,350,1500,sequence
