cue_row_id,type,value,appear_time_ms,time_to_targ_ms,category
0,speed,0,0,0,0
1,dialog,dialog0,0,0,0
1,dialog,dialog1,0,0,0
2,cue,0,700,1500,practice
3,cue,2,700,1500,practice
4,cue,1,700,1500,practice
5,cue,3,700,1500,practice
6,cue,1,700,1500,practice
7,cue,2,700,1500,practice
8,cue,0,700,1500,practice
9,cue,3,700,1500,practice
10,cue,2,700,1500,practice
11,cue,1,700,1500,practice
12,cue,0,700,1500,practice
13,cue,3,700,1500,practice
14,cue,2,700,1500,practice
15,cue,3,700,1500,practice
16,cue,0,700,1500,practice
17,cue,1,700,1500,practice
18,cue,0,700,1500,practice
19,cue,2,700,1500,practice
20,cue,3,700,1500,practice
21,cue,1,700,1500,practice
22,cue,0,700,1500,practice
23,cue,2,700,1500,practice
24,cue,1,700,1500,practice
25,cue,3,700,1500,practice
26,dialog,dialog2,2500,0,0
27,speed,-1,0,0,0
28,score,-1,0,0,0
29,speed,1,0,0,0
30,cue,2,700,1500,noise
31,cue,1,700,1500,noise
32,cue,3,350,1500,noise
33,cue,1,350,1500,noise
34,cue,0,700,1500,noise
35,cue,3,350,1500,noise
36,cue,0,700,1500,noise
37,cue,2,350,1500,noise
38,cue,0,700,1500,noise
39,cue,1,700,1500,noise
40,cue,2,350,1500,noise
41,cue,3,350,1500,noise
42,cue,2,700,1500,sequence
43,cue,1,700,1500,sequence
44,cue,3,350,1500,sequence
45,cue,0,350,1500,sequence
46,cue,2,700,1500,sequence
47,cue,0,350,1500,sequence
48,cue,3,700,1500,sequence
49,cue,2,350,1500,sequence
50,cue,3,700,1500,sequence
51,cue,1,700,1500,sequence
52,cue,0,350,1500,sequence
53,cue,1,350,1500,sequence
54,cue,2,700,1500,sequence
55,cue,1,700,1500,sequence
56,cue,3,350,1500,sequence
57,cue,0,350,1500,sequence
58,cue,2,700,1500,sequence
59,cue,0,350,1500,sequence
60,cue,3,700,1500,sequence
61,cue,2,350,1500,sequence
62,cue,3,700,1500,sequence
63,cue,1,700,1500,sequence
64,cue,0,350,1500,sequence
65,cue,1,350,1500,sequence
66,cue,2,700,1500,sequence
67,cue,1,700,1500,sequence
68,cue,3,350,1500,sequence
69,cue,0,350,1500,sequence
70,cue,2,700,1500,sequence
71,cue,0,350,1500,sequence
72,cue,3,700,1500,sequence
73,cue,2,350,1500,sequence
74,cue,3,700,1500,sequence
75,cue,1,700,1500,sequence
76,cue,0,350,1500,sequence
77,cue,1,350,1500,sequence
78,cue,2,700,1500,sequence
79,cue,1,700,1500,sequence
80,cue,3,350,1500,sequence
81,cue,0,350,1500,sequence
82,cue,2,700,1500,sequence
83,cue,0,350,1500,sequence
84,cue,3,700,1500,sequence
85,cue,2,350,1500,sequence
86,cue,3,700,1500,sequence
87,cue,1,700,1500,sequence
88,cue,0,350,1500,sequence
89,cue,1,350,1500,sequence
90,cue,2,700,1500,sequence
91,cue,1,700,1500,sequence
92,cue,3,350,1500,sequence
93,cue,0,350,1500,sequence
94,cue,2,700,1500,sequence
95,cue,0,350,1500,sequence
96,cue,3,700,1500,sequence
97,cue,2,350,1500,sequence
98,cue,3,700,1500,sequence
99,cue,1,700,1500,sequence
100,cue,0,350,1500,sequence
101,cue,1,350,1500,sequence
102,cue,2,700,1500,sequence
103,cue,1,700,1500,sequence
104,cue,3,350,1500,sequence
105,cue,0,350,1500,sequence
106,cue,2,700,1500,sequence
107,cue,0,350,1500,sequence
108,cue,3,700,1500,sequence
109,cue,2,350,1500,sequence
110,cue,3,700,1500,sequence
111,cue,1,700,1500,sequence
112,cue,0,350,1500,sequence
113,cue,1,350,1500,sequence
114,cue,3,700,1500,noise
115,cue,1,700,1500,noise
116,cue,0,350,1500,noise
117,cue,2,350,1500,noise
118,cue,3,700,1500,noise
119,cue,0,350,1500,noise
120,cue,1,700,1500,noise
121,cue,2,350,1500,noise
122,cue,0,700,1500,noise
123,cue,3,700,1500,noise
124,cue,2,350,1500,noise
125,cue,1,350,1500,noise
126,cue,2,700,1500,sequence
127,cue,1,700,1500,sequence
128,cue,3,350,1500,sequence
129,cue,0,350,1500,sequence
130,cue,2,700,1500,sequence
131,cue,0,350,1500,sequence
132,cue,3,700,1500,sequence
133,cue,2,350,1500,sequence
134,cue,3,700,1500,sequence
135,cue,1,700,1500,sequence
136,cue,0,350,1500,sequence
137,cue,1,350,1500,sequence
138,cue,2,700,1500,sequence
139,cue,1,700,1500,sequence
140,cue,3,350,1500,sequence
141,cue,0,350,1500,sequence
142,cue,2,700,1500,sequence
143,cue,0,350,1500,sequence
144,cue,3,700,1500,sequence
145,cue,2,350,1500,sequence
146,cue,3,700,1500,sequence
147,cue,1,700,1500,sequence
148,cue,0,350,1500,sequence
149,cue,1,350,1500,sequence
150,cue,2,700,1500,sequence
151,cue,1,700,1500,sequence
152,cue,3,350,1500,sequence
153,cue,0,350,1500,sequence
154,cue,2,700,1500,sequence
155,cue,0,350,1500,sequence
156,cue,3,700,1500,sequence
157,cue,2,350,1500,sequence
158,cue,3,700,1500,sequence
159,cue,1,700,1500,sequence
160,cue,0,350,1500,sequence
161,cue,1,350,1500,sequence
162,cue,2,700,1500,sequence
163,cue,1,700,1500,sequence
164,cue,3,350,1500,sequence
165,cue,0,350,1500,sequence
166,cue,2,700,1500,sequence
167,cue,0,350,1500,sequence
168,cue,3,700,1500,sequence
169,cue,2,350,1500,sequence
170,cue,3,700,1500,sequence
171,cue,1,700,1500,sequence
172,cue,0,350,1500,sequence
173,cue,1,350,1500,sequence
174,cue,2,700,1500,sequence
175,cue,1,700,1500,sequence
176,cue,3,350,1500,sequence
177,cue,0,350,1500,sequence
178,cue,2,700,1500,sequence
179,cue,0,350,1500,sequence
180,cue,3,700,1500,sequence
181,cue,2,350,1500,sequence
182,cue,3,700,1500,sequence
183,cue,1,700,1500,sequence
184,cue,0,350,1500,sequence
185,cue,1,350,1500,sequence
186,cue,2,700,1500,noise
187,cue,0,700,1500,noise
188,cue,3,350,1500,noise
189,cue,0,350,1500,noise
190,cue,1,700,1500,noise
191,cue,3,350,1500,noise
192,cue,2,700,1500,noise
193,cue,3,350,1500,noise
194,cue,1,700,1500,noise
195,cue,0,700,1500,noise
196,cue,2,350,1500,noise
197,cue,1,350,1500,noise
198,cue,2,700,1500,sequence
199,cue,1,700,1500,sequence
200,cue,3,350,1500,sequence
201,cue,0,350,1500,sequence
202,cue,2,700,1500,sequence
203,cue,0,350,1500,sequence
204,cue,3,700,1500,sequence
205,cue,2,350,1500,sequence
206,cue,3,700,1500,sequence
207,cue,1,700,1500,sequence
208,cue,0,350,1500,sequence
209,cue,1,350,1500,sequence
210,cue,2,700,1500,sequence
211,cue,1,700,1500,sequence
212,cue,3,350,1500,sequence
213,cue,0,350,1500,sequence
214,cue,2,700,1500,sequence
215,cue,0,350,1500,sequence
216,cue,3,700,1500,sequence
217,cue,2,350,1500,sequence
218,cue,3,700,1500,sequence
219,cue,1,700,1500,sequence
220,cue,0,350,1500,sequence
221,cue,1,350,1500,sequence
222,cue,2,700,1500,noise
223,cue,1,700,1500,noise
224,cue,3,350,1500,noise
225,cue,1,350,1500,noise
226,cue,0,700,1500,noise
227,cue,2,350,1500,noise
228,cue,0,700,1500,noise
229,cue,3,350,1500,noise
230,cue,2,700,1500,noise
231,cue,3,700,1500,noise
232,cue,0,350,1500,noise
233,cue,1,350,1500,noise
234,cue,2,700,1500,sequence
235,cue,1,700,1500,sequence
236,cue,3,350,1500,sequence
237,cue,0,350,1500,sequence
238,cue,2,700,1500,sequence
239,cue,0,350,1500,sequence
240,cue,3,700,1500,sequence
241,cue,2,350,1500,sequence
242,cue,3,700,1500,sequence
243,cue,1,700,1500,sequence
244,cue,0,350,1500,sequence
245,cue,1,350,1500,sequence
246,cue,2,700,1500,sequence
247,cue,1,700,1500,sequence
248,cue,3,350,1500,sequence
249,cue,0,350,1500,sequence
250,cue,2,700,1500,sequence
251,cue,0,350,1500,sequence
252,cue,3,700,1500,sequence
253,cue,2,350,1500,sequence
254,cue,3,700,1500,sequence
255,cue,1,700,1500,sequence
256,cue,0,350,1500,sequence
257,cue,1,350,1500,sequence
258,cue,2,700,1500,sequence
259,cue,1,700,1500,sequence
260,cue,3,350,1500,sequence
261,cue,0,350,1500,sequence
262,cue,2,700,1500,sequence
263,cue,0,350,1500,sequence
264,cue,3,700,1500,sequence
265,cue,2,350,1500,sequence
266,cue,3,700,1500,sequence
267,cue,1,700,1500,sequence
268,cue,0,350,1500,sequence
269,cue,1,350,1500,sequence
270,cue,2,700,1500,sequence
271,cue,1,700,1500,sequence
272,cue,3,350,1500,sequence
273,cue,0,350,1500,sequence
274,cue,2,700,1500,sequence
275,cue,0,350,1500,sequence
276,cue,3,700,1500,sequence
277,cue,2,350,1500,sequence
278,cue,3,700,1500,sequence
279,cue,1,700,1500,sequence
280,cue,0,350,1500,sequence
281,cue,1,350,1500,sequence
282,cue,2,700,1500,sequence
283,cue,1,700,1500,sequence
284,cue,3,350,1500,sequence
285,cue,0,350,1500,sequence
286,cue,2,700,1500,sequence
287,cue,0,350,1500,sequence
288,cue,3,700,1500,sequence
289,cue,2,350,1500,sequence
290,cue,3,700,1500,sequence
291,cue,1,700,1500,sequence
292,cue,0,350,1500,sequence
293,cue,1,350,1500,sequence
294,cue,2,700,1500,sequence
295,cue,1,700,1500,sequence
296,cue,3,350,1500,sequence
297,cue,0,350,1500,sequence
298,cue,2,700,1500,sequence
299,cue,0,350,1500,sequence
300,cue,3,700,1500,sequence
301,cue,2,350,1500,sequence
302,cue,3,700,1500,sequence
303,cue,1,700,1500,sequence
304,cue,0,350,1500,sequence
305,cue,1,350,1500,sequence
306,cue,2,700,1500,noise
307,cue,1,700,1500,noise
308,cue,0,350,1500,noise
309,cue,2,350,1500,noise
310,cue,0,700,1500,noise
311,cue,3,350,1500,noise
312,cue,2,700,1500,noise
313,cue,3,350,1500,noise
314,cue,1,700,1500,noise
315,cue,3,700,1500,noise
316,cue,0,350,1500,noise
317,cue,1,350,1500,noise
318,cue,2,700,1500,sequence
319,cue,1,700,1500,sequence
320,cue,3,350,1500,sequence
321,cue,0,350,1500,sequence
322,cue,2,700,1500,sequence
323,cue,0,350,1500,sequence
324,cue,3,700,1500,sequence
325,cue,2,350,1500,sequence
326,cue,3,700,1500,sequence
327,cue,1,700,1500,sequence
328,cue,0,350,1500,sequence
329,cue,1,350,1500,sequence
330,cue,2,700,1500,sequence
331,cue,1,700,1500,sequence
332,cue,3,350,1500,sequence
333,cue,0,350,1500,sequence
334,cue,2,700,1500,sequence
335,cue,0,350,1500,sequence
336,cue,3,700,1500,sequence
337,cue,2,350,1500,sequence
338,cue,3,700,1500,sequence
339,cue,1,700,1500,sequence
340,cue,0,350,1500,sequence
341,cue,1,350,1500,sequence
342,cue,2,700,1500,sequence
343,cue,1,700,1500,sequence
344,cue,3,350,1500,sequence
345,cue,0,350,1500,sequence
346,cue,2,700,1500,sequence
347,cue,0,350,1500,sequence
348,cue,3,700,1500,sequence
349,cue,2,350,1500,sequence
350,cue,3,700,1500,sequence
351,cue,1,700,1500,sequence
352,cue,0,350,1500,sequence
353,cue,1,350,1500,sequence
354,cue,2,700,1500,noise
355,cue,0,700,1500,noise
356,cue,1,350,1500,noise
357,cue,3,350,1500,noise
358,cue,1,700,1500,noise
359,cue,0,350,1500,noise
360,cue,2,700,1500,noise
361,cue,3,350,1500,noise
362,cue,0,700,1500,noise
363,cue,3,700,1500,noise
